"type","x","y","z","vx","vy","vz","fx","fy","fz","omegax","omegay","omegaz","radius"
0,0.686005,0.790198,0.275594,-8.15E-06,-2.77E-05,-4.81E-05,0.00122255,0.0020906,0.0028128,-0.00010173,0.000685493,-0.000191813,0.03
0,-0.567382,0.825602,0.287606,-7.55E-07,3.63E-05,2.15E-05,0.00100019,-0.00385395,5.68E-05,-8.06E-05,6.49E-05,-3.73E-05,0.03
0,-0.391687,0.827427,0.282218,2.95E-05,-1.69E-05,1.27E-06,-0.000207903,-0.00276042,-0.00210287,1.88E-05,0.000256848,-0.00036947,0.03
0,0.151251,0.834664,0.295644,-6.07E-07,2.04E-06,4.23E-06,-0.000516509,4.62E-06,-0.000284503,-3.88E-05,-6.90E-05,0.000141103,0.03
0,0.360507,0.843039,0.279315,1.58E-05,3.98E-05,2.31E-05,-0.000942968,-0.0014714,-0.000735311,-0.000156729,5.27E-05,-0.000116878,0.03
0,0.494992,0.82462,0.272917,3.24E-05,-4.54E-06,5.81E-06,-0.00102718,0.00219098,0.00218708,-0.000310138,0.000170264,-0.000165277,0.03
0,0.555535,0.836219,0.289019,3.44E-05,-4.89E-06,-1.04E-05,-0.00046434,0.00218603,0.00267154,-0.00034047,0.000144683,0.000147345,0.03
0,0.660277,0.844203,0.279468,1.77E-05,-2.19E-05,-2.96E-05,0.000358702,0.00211483,0.00204945,-1.96E-05,0.000574491,-0.000667769,0.03
0,-0.233786,0.864179,0.275673,2.41E-05,1.63E-05,2.15E-05,-0.00135356,-0.000238104,-0.00165851,-0.000183043,-0.000232322,0.000692496,0.03
0,0.224723,0.860566,0.277905,7.26E-06,3.07E-05,2.07E-05,-0.000557577,-0.000316808,-0.000162782,2.44E-05,-6.54E-05,7.62E-05,0.03
0,-0.296455,0.882665,0.27838,-3.99E-06,-2.63E-05,4.27E-06,-0.00120446,-0.000495538,-0.00160029,0.000423252,-0.000394536,0.000207808,0.03
0,-0.176457,0.902571,0.275419,6.52E-07,1.07E-05,9.06E-06,-0.00112152,-4.10E-05,-0.000822804,8.19E-05,-3.22E-05,-6.70E-05,0.03
0,0.304841,0.898248,0.292832,1.34E-05,6.14E-05,9.61E-06,9.65E-05,-0.00181495,-1.51E-05,-0.000431211,-3.30E-05,-2.21E-05,0.03
0,-0.232088,0.92369,0.2827,-4.14E-06,1.12E-05,1.05E-05,-0.00120386,-0.000151236,-0.000780208,-8.41E-05,-0.000108512,0.000163088,0.03
0,0.252744,0.932258,0.292395,2.51E-05,4.66E-05,3.11E-05,0.000234096,-0.000728149,0.000299726,0.000550038,-0.000187536,-0.000399893,0.03
0,0.378486,0.993537,0.283562,1.92E-05,-0.000177488,-0.000112247,0.00226271,-0.00930681,0.00288993,0.0131402,-0.00610146,-0.00423224,0.03
0,0.335172,-0.938205,0.309663,-6.32E-05,6.26E-06,3.79E-05,0.008154,0.00183015,-0.00200218,-0.00050605,-0.00185297,-0.000650491,0.03
0,-0.349916,-0.887491,0.323025,-8.07E-05,-0.00033805,6.63E-05,-0.00608552,-0.028668,0.00702339,0.0144596,-0.00334367,0.00408489,0.03
0,-0.188116,-0.902534,0.316899,-1.48E-05,-0.000632113,9.27E-05,0.0010118,-0.0361634,0.00601865,0.0172189,-0.00157708,-0.00439059,0.03
0,-0.426742,-0.855661,0.312733,1.28E-05,-2.29E-07,-2.77E-06,-0.000776169,0.000812216,0.00170303,-0.000248334,-0.000182754,-0.000259572,0.03
0,0.279415,-0.88069,0.316344,3.58E-05,3.23E-05,2.41E-05,0.00140136,0.00126949,-0.00117797,-0.00041836,0.000128062,-0.000216827,0.03
0,0.467133,-0.854781,0.319953,4.25E-05,-4.66E-05,4.59E-06,-0.000552854,0.00218865,-0.00114691,0.000466774,0.000238394,-0.000264261,0.03
0,-0.482907,-0.836018,0.305414,1.92E-05,3.85E-06,-1.11E-05,-0.000651668,0.000863654,0.000465327,3.03E-05,-1.44E-05,0.000228834,0.03
0,0.166821,-0.825646,0.309936,-2.51E-06,3.13E-05,8.40E-07,-9.11E-05,0.00101752,-0.00109521,0.000169743,-0.000313409,-0.000360525,0.03
0,0.353781,-0.830748,0.321518,4.35E-05,9.36E-06,9.59E-06,-0.000598471,0.00290469,-0.00253922,-0.000435267,3.55E-05,-0.000889171,0.03
0,0.515177,-0.82257,0.335797,5.08E-05,-5.37E-05,-3.55E-07,0.00251614,-0.00267424,-0.00163667,0.000595545,0.000612707,0.000240513,0.03
0,-0.419587,-0.796997,0.322866,3.84E-05,-9.43E-06,-2.28E-05,-0.000659377,0.0019423,-0.000538684,-0.000170688,0.000513692,-0.00062158,0.03
0,-0.576413,-0.758812,0.316791,3.42E-05,-1.87E-05,-3.78E-06,0.00173925,7.13E-05,7.35E-05,-0.000110298,-8.05E-05,-0.000352658,0.03
0,-0.468441,-0.765833,0.307024,3.07E-05,-3.82E-05,-1.57E-05,0.00107636,0.00228459,-0.000766556,0.000182024,0.000304557,0.000363674,0.03
0,0.126059,-0.782143,0.316512,7.13E-06,1.10E-05,1.92E-06,0.000553066,9.73E-05,-0.00154393,-0.000158135,0.000139024,0.000214098,0.03
0,0.42814,-0.755782,0.314799,1.14E-05,2.87E-05,-3.61E-06,-0.00185412,0.00368859,-0.00197508,-0.000400111,8.76E-05,6.78E-05,0.03
0,0.487684,-0.761792,0.31086,8.47E-06,2.85E-05,-1.13E-06,-0.00237862,0.00427645,-0.000692578,-0.000832495,-1.35E-05,0.000162154,0.03
0,-0.382631,-0.748594,0.323228,4.23E-05,-2.04E-05,-3.72E-05,-0.000303875,0.00397455,-0.00122335,-0.000738093,0.000115095,0.00090775,0.03
0,-0.0916144,-0.749701,0.314849,1.36E-05,-1.16E-05,-2.00E-05,-9.16E-05,0.00203211,0.000460504,0.00010836,-0.000164773,0.000239131,0.03
0,0.169951,-0.741443,0.319306,1.20E-05,1.49E-05,-6.75E-06,0.000117442,0.000254669,-0.0009357,-0.000120144,1.41E-05,-7.96E-05,0.03
0,0.663103,-0.723394,0.30406,-1.32E-05,8.95E-06,-2.93E-05,-0.00285484,-0.00022049,-0.000635697,-0.000127864,5.27E-05,1.86E-05,0.03
0,-0.670858,-0.72075,0.304907,4.40E-05,1.47E-05,-1.15E-05,0.00210497,0.00127204,0.000468491,-0.000324068,0.000566262,0.000157661,0.03
0,-0.522332,-0.719017,0.317881,2.11E-05,-3.22E-05,-1.49E-05,0.00225505,0.000629282,-4.70E-05,6.30E-05,0.000286458,0.000105221,0.03
0,-0.443636,-0.711225,0.306686,-5.70E-06,-2.72E-05,-2.29E-05,-0.00345816,0.00511614,-0.00117277,-0.000404582,-0.000450173,0.000915695,0.03
0,-0.260321,-0.706511,0.311629,2.13E-05,9.96E-06,-6.73E-05,0.000376472,-0.000224367,0.000368438,0.000130295,-0.000423935,-0.00199241,0.03
0,-0.0742388,-0.691945,0.310447,9.15E-06,-1.13E-05,-2.15E-05,0.000531189,0.00129664,0.000421457,9.43E-05,-0.000162676,9.18E-06,0.03
0,0.230675,-0.703372,0.321979,1.82E-05,2.25E-05,-1.22E-05,-0.000265598,0.000511069,-0.000714736,-0.000255341,0.000123856,0.000199647,0.03
0,0.609571,-0.708771,0.326721,-6.76E-06,1.67E-05,-3.09E-05,-0.00255913,0.000579043,-0.000707948,-7.37E-05,-5.52E-05,-0.000125693,0.03
0,0.722334,-0.695059,0.322674,-2.26E-05,4.63E-06,-2.67E-05,-0.00411155,-0.00122361,0.000692676,4.93E-05,-0.000101448,0.000111624,0.03
0,-0.775206,-0.674622,0.313794,1.50E-05,-2.07E-05,-1.77E-05,0.0086939,0.0134315,0.000171161,0.000210443,7.82E-05,2.69E-05,0.03
0,-0.21384,-0.671244,0.331711,4.23E-05,-9.71E-07,-3.63E-05,0.00518784,0.0054515,0.00238709,-0.0018117,0.000755265,0.00237462,0.03
0,0.382786,-0.689465,0.31389,9.95E-06,3.54E-05,-1.42E-05,-0.0015128,0.00210879,-0.00132716,-0.000226751,6.59E-05,9.88E-05,0.03
0,0.471453,-0.658505,0.322447,-7.79E-06,1.98E-05,-1.82E-05,-0.00229726,0.00151771,-0.00153694,-9.86E-05,-7.86E-05,-6.02E-06,0.03
0,0.557917,-0.678356,0.327436,-4.68E-06,1.64E-05,-2.66E-05,-0.00296494,0.000497169,-0.000651044,-0.000227048,0.000207152,-2.58E-06,0.03
0,-0.548994,-0.64874,0.316323,8.62E-06,-2.79E-05,-2.91E-05,0.00294678,0.000701309,-0.000256322,-0.000109861,0.000140229,-0.000167343,0.03
0,-0.491355,-0.657009,0.330498,1.03E-05,-4.14E-05,-3.40E-05,0.00242605,0.00129321,-0.000158503,5.01E-05,9.48E-05,-0.000158133,0.03
0,-0.27197,-0.647789,0.314558,2.73E-05,-1.98E-05,-5.48E-05,0.00114451,0.00240716,-0.000152162,0.000263884,0.00024556,0.000710558,0.03
0,0.00413084,-0.634096,0.315477,3.21E-06,-1.33E-05,-1.68E-05,0.00117541,3.52E-05,0.000369597,4.43E-05,-3.53E-05,0.0001241,0.03
0,0.258859,-0.627811,0.328465,1.07E-06,2.21E-05,-9.49E-06,-0.000213489,0.00033402,-0.000293938,-0.000180363,-3.78E-05,6.42E-05,0.03
0,0.730671,-0.63597,0.312237,-2.66E-05,-7.05E-06,-2.43E-05,-0.00268492,-0.00115858,0.000663838,0.000143912,-6.04E-05,-9.42E-05,0.03
0,-0.426087,-0.624727,0.319563,6.20E-06,-5.79E-05,-4.37E-05,0.00235827,0.00304414,-0.00045325,0.000146134,9.55E-05,-0.000284951,0.03
0,-0.366699,-0.617947,0.315182,7.53E-06,-6.06E-05,-4.99E-05,0.0023729,0.00458569,-0.000970633,0.000127375,-8.92E-06,0.000323916,0.03
0,-0.118857,-0.613144,0.334535,2.10E-06,-3.77E-05,-2.93E-05,0.00155644,0.0028445,-7.27E-05,0.000564365,-0.000133217,9.74E-05,0.03
0,0.15501,-0.601241,0.319112,-1.18E-06,2.89E-06,-1.15E-05,0.000658461,-6.56E-05,-7.89E-05,-0.000119821,-4.43E-05,0.000138863,0.03
0,0.420517,-0.599096,0.30497,-4.89E-06,1.92E-05,-2.24E-05,-0.000804967,0.0013055,-0.000789584,-0.000152549,-5.26E-05,-2.00E-05,0.03
0,0.632727,-0.615708,0.332701,-2.17E-05,-1.52E-06,-3.23E-05,-0.00183249,-0.000716997,-0.000617887,1.55E-05,3.88E-05,-4.79E-05,0.03
0,0.769947,-0.594937,0.331426,-2.74E-05,-1.48E-05,-2.02E-05,-0.00178201,-0.00176346,0.000273009,7.98E-05,-5.98E-05,-3.69E-05,0.03
0,-0.70156,-0.579738,0.308204,4.78E-06,-7.36E-06,-3.29E-05,0.00467231,0.000864696,-0.000271436,-6.30E-05,-0.000113153,-0.000487956,0.03
0,-0.294453,-0.592415,0.319436,-1.46E-06,-5.31E-05,-4.83E-05,0.0014584,0.00325074,0.000317166,5.16E-05,-2.18E-05,0.000237848,0.03
0,-0.234655,-0.574642,0.335419,-3.18E-06,-6.48E-05,-4.50E-05,0.00150605,0.00306003,-7.73E-05,7.65E-05,-7.90E-05,0.000385754,0.03
0,-0.175522,-0.586547,0.331392,-2.05E-06,-4.69E-05,-4.11E-05,0.00172982,0.00312858,-0.000176102,7.93E-05,-3.18E-05,0.000455475,0.03
0,0.266642,-0.563993,0.310858,-2.56E-06,1.79E-05,-1.22E-05,-3.34E-05,-0.000327725,-0.000736576,-0.000138865,-6.44E-05,9.83E-05,0.03
0,0.566055,-0.569001,0.334346,-1.69E-05,4.25E-06,-3.02E-05,-0.000679618,0.000104135,-0.000388932,3.31E-05,7.27E-05,9.53E-08,0.03
0,0.684424,-0.586299,0.325552,-2.40E-05,-1.01E-05,-3.08E-05,-0.00121171,-0.00136748,-0.000171591,0.000136626,-4.53E-05,-0.000131924,0.03
0,0.867585,-0.563835,0.304657,-2.72E-05,-7.05E-06,-7.75E-06,-7.08E-05,-0.00254195,-0.000367514,-0.000117513,-0.000112536,3.46E-06,0.03
0,-0.766379,-0.54519,0.326266,1.36E-05,1.27E-05,-3.85E-05,0.00438445,-9.87E-05,0.000173458,-0.000190921,6.68E-06,-0.000436149,0.03
0,-0.515174,-0.543071,0.327891,-2.59E-06,-3.97E-05,-5.43E-05,0.00238191,0.000904958,-0.000317865,-5.00E-05,0.000171605,-0.000183274,0.03
0,0.324482,-0.552359,0.333771,2.91E-08,2.60E-05,-2.08E-05,-0.000960707,-5.07E-05,0.000364459,-0.000153623,-0.000109769,7.59E-05,0.03
0,0.469156,-0.554801,0.314223,-8.87E-06,1.28E-05,-2.37E-05,6.76E-05,-0.000185945,-0.000152893,-1.58E-05,-6.34E-05,2.76E-05,0.03
0,0.811856,-0.535769,0.310448,-2.73E-05,-1.44E-05,-1.12E-05,-0.000580539,-0.00210375,0.000120597,4.80E-05,-5.96E-05,-8.42E-06,0.03
0,-0.854933,-0.514211,0.306312,3.75E-05,2.60E-05,-1.86E-05,-0.000287275,-0.00136807,0.000503965,-0.000102979,0.000392099,-0.00020134,0.03
0,-0.667254,-0.504385,0.32522,-6.54E-06,-2.18E-05,-3.30E-05,0.00283302,0.000820782,-0.000784345,-5.21E-05,0.000125019,-0.000115915,0.03
0,-0.563487,-0.513327,0.309264,-3.12E-06,-2.46E-05,-5.12E-05,0.00246765,0.000848111,-0.000931175,0.000105282,-9.92E-06,-0.000120178,0.03
0,-0.447216,-0.505131,0.324789,-8.72E-06,-5.31E-05,-6.92E-05,0.00174689,0.00178539,-0.000501608,-0.000137297,3.53E-05,-0.000117717,0.03
0,-0.31855,-0.512916,0.306686,-9.91E-06,-7.26E-05,-5.79E-05,0.002182,0.0032788,-0.000268682,-0.000159398,-6.22E-05,-6.75E-05,0.03
0,-0.0633156,-0.504559,0.304586,-6.32E-06,-3.91E-05,-3.75E-05,0.00224487,0.000428116,0.00043548,0.000106501,-0.000125903,0.000100812,0.03
0,-0.0112024,-0.52436,0.32693,-4.06E-06,-4.61E-05,-1.36E-05,0.0015361,0.00229289,-0.00191374,0.00923965,-0.00356083,-0.00589929,0.03
0,0.195684,-0.515882,0.327281,-1.12E-05,4.91E-06,-1.59E-05,0.00111721,-0.000219637,0.00023924,-2.07E-05,6.06E-06,0.000153011,0.03
0,0.89198,-0.515432,0.330331,-2.79E-05,-4.87E-06,-8.80E-06,-0.000867571,-0.00255565,-0.000172581,-1.01E-06,4.72E-05,-1.40E-05,0.03
0,-0.732119,-0.490875,0.326376,1.26E-05,1.82E-05,-5.25E-05,0.00306761,0.000582655,-0.000787835,-0.000154072,-0.00022426,-0.000458446,0.03
0,-0.376106,-0.491978,0.319823,-1.04E-05,-7.16E-05,-7.00E-05,0.0016693,0.00226434,3.75E-05,-8.65E-05,9.70E-05,1.47E-05,0.03
0,-0.2679,-0.475552,0.320719,-1.24E-05,-7.50E-05,-6.49E-05,0.00189584,0.00276664,-4.25E-05,-9.22E-05,-0.000153796,-4.72E-05,0.03
0,-0.198365,-0.492588,0.307969,-1.44E-05,-6.01E-05,-5.58E-05,0.00253414,0.00278876,3.51E-06,-8.53E-05,2.21E-05,-0.00012185,0.03
0,0.0987724,-0.487495,0.311704,-1.11E-05,-1.60E-05,-1.77E-05,0.00168967,-0.00057144,0.000176253,2.46E-05,-5.07E-05,0.000184383,0.03
0,0.34317,-0.487794,0.318533,-8.99E-06,1.80E-05,-2.25E-05,0.00137725,-0.000159874,0.000202723,-0.000132656,1.88E-05,-0.000122072,0.03
0,0.70618,-0.490064,0.320148,-3.04E-05,-2.06E-05,-2.07E-05,0.000165733,-0.00142758,0.00102049,8.48E-05,-6.25E-05,2.59E-05,0.03
0,-0.833189,-0.449653,0.319002,5.33E-05,3.11E-05,-3.00E-05,0.000968558,-0.000787045,0.00105259,-0.000295157,0.000516537,-0.000176122,0.03
0,-0.768523,-0.443244,0.325395,3.18E-05,2.28E-05,-5.43E-05,0.00153127,-0.000586155,0.000781555,6.35E-05,5.33E-06,-2.00E-05,0.03
0,-0.327569,-0.457705,0.327988,-1.44E-05,-7.30E-05,-7.46E-05,0.00177242,0.00227592,-0.000184921,-0.000122485,7.91E-05,7.60E-05,0.03
0,-0.0203721,-0.462329,0.313014,-1.09E-05,-3.55E-05,-3.25E-05,0.0019304,-0.000347106,0.000204457,-2.64E-05,-0.000167325,0.000127886,0.03
0,0.25087,-0.436427,0.319783,-1.75E-05,2.21E-06,-1.84E-05,0.0011375,-0.000918043,0.00047398,-9.42E-05,-6.79E-05,9.84E-05,0.03
0,0.457778,-0.443997,0.317936,-1.94E-05,9.68E-06,-2.76E-05,0.00087939,-0.000645547,0.000928246,-2.71E-05,-0.000113993,5.89E-05,0.03
0,0.85631,-0.433929,0.330954,-4.48E-05,-1.61E-05,-1.33E-05,0.000543225,-0.00234696,0.000266268,-0.000209997,4.76E-05,0.000436986,0.03
0,-0.871767,-0.404221,0.325587,6.78E-05,3.48E-05,-3.28E-05,0.00027486,-0.00102741,0.000809714,-0.000326761,0.00026798,-0.000115038,0.03
0,-0.725859,-0.405997,0.305686,2.93E-05,2.78E-05,-5.22E-05,0.000587,0.000123471,0.000375317,-0.000191775,0.000198139,0.00039226,0.03
0,-0.630915,-0.428459,0.316895,-4.98E-06,-8.03E-06,-5.17E-05,0.0019576,0.000904205,-0.00141687,-0.000130531,-0.00022897,-9.97E-05,0.03
0,-0.283274,-0.417766,0.318917,-1.06E-05,-7.65E-05,-7.25E-05,0.00190921,0.00201895,-0.000210756,-3.11E-05,-6.68E-05,3.46E-05,0.03
0,-0.0951167,-0.409261,0.308943,-1.44E-05,-4.93E-05,-4.72E-05,0.00240648,0.000514928,1.34E-05,-3.54E-05,-0.000181029,6.18E-05,0.03
0,-0.0331071,-0.404001,0.309385,-1.62E-05,-3.97E-05,-3.80E-05,0.00188398,-0.000546875,0.000142647,-2.25E-05,-0.00021782,0.0001232,0.03
0,0.385999,-0.419361,0.326781,-0.000144602,0.000277391,-4.28E-05,0.00364854,-0.00686322,0.00093148,-0.0101227,-0.00401696,0.00956795,0.03
0,0.583764,-0.426966,0.331292,-2.90E-05,-4.23E-06,-2.42E-05,0.000752078,-0.00106089,0.000931002,2.71E-06,-3.79E-05,3.68E-05,0.03
0,0.697936,-0.43097,0.313142,-3.88E-05,-1.72E-05,-1.58E-05,0.00065652,-0.00101642,0.000843666,5.75E-05,-9.67E-05,-0.000109366,0.03
0,-0.490635,-0.380803,0.335867,-1.33E-05,-4.55E-05,-6.76E-05,0.0017825,0.00115885,-0.00130938,0.000179016,8.26E-05,-0.000208492,0.03
0,0.212617,-0.387151,0.314011,-2.19E-05,-6.34E-06,-1.79E-05,0.000952272,-0.000918645,0.000485902,-8.82E-05,-7.64E-05,4.35E-05,0.03
0,0.274185,-0.381589,0.327952,-2.40E-05,-1.19E-06,-2.08E-05,0.000903314,-0.00080615,0.000550497,1.34E-05,-4.29E-05,0.000194749,0.03
0,0.602342,-0.369525,0.322959,-3.34E-05,-1.11E-05,-2.01E-05,0.000566019,-0.0016023,0.000822268,6.85E-05,-4.24E-05,2.36E-05,0.03
0,0.721827,-0.369123,0.321848,-5.13E-05,-2.81E-05,-1.71E-05,0.00152821,-0.00129429,0.00192647,8.25E-05,-0.000127098,4.14E-05,0.03
0,0.883894,-0.38134,0.322035,-6.40E-05,-3.17E-05,-1.59E-05,0.00268524,-0.000859501,-0.000210205,9.41E-06,-9.09E-05,0.000192353,0.03
0,-0.625987,-0.346959,0.327586,6.23E-06,-9.05E-07,-3.70E-05,0.00111453,0.00104264,-0.000943832,-2.49E-05,-7.76E-05,-7.26E-05,0.03
0,-0.339492,-0.367098,0.304277,-1.53E-05,-7.46E-05,-5.78E-05,0.00153496,0.000642435,-0.000534825,-0.000311208,4.58E-05,-0.000151393,0.03
0,-0.280957,-0.358882,0.328969,-1.37E-05,-7.85E-05,-7.89E-05,0.00203407,0.00114791,-2.34E-05,-6.07E-06,3.97E-05,-7.38E-06,0.03
0,0.131408,-0.348501,0.331573,-2.74E-05,-2.11E-05,-2.00E-05,0.00133657,-0.000874036,0.000218097,-1.42E-06,-0.000133667,9.70E-05,0.03
0,0.322778,-0.337234,0.315194,-2.74E-05,-4.04E-06,-2.06E-05,0.00042088,-0.000921922,0.000513198,-3.02E-05,-7.91E-05,0.000107073,0.03
0,0.515985,-0.348682,0.322288,-3.01E-05,1.14E-06,-2.41E-05,0.000689428,-0.00113763,0.000913604,2.94E-05,-3.00E-05,2.23E-05,0.03
0,0.780085,-0.354963,0.320602,-5.73E-05,-3.03E-05,-1.15E-05,0.00180798,-0.00138863,0.00123722,0.000120272,-0.000154086,-2.36E-05,0.03
0,-0.695561,-0.328668,0.331433,1.47E-05,1.68E-05,-3.62E-05,-9.44E-05,0.000127011,0.000524974,4.19E-08,-0.000118326,-5.90E-05,0.03
0,-0.335035,-0.313622,0.330943,-1.01E-05,-6.88E-05,-7.30E-05,0.00170106,-1.12E-05,-0.000204813,-0.000101843,-6.20E-05,-7.36E-05,0.03
0,0.196614,-0.330928,0.328366,-2.75E-05,-1.20E-05,-1.55E-05,0.000647683,-0.00130214,-0.000357362,-0.000111923,-1.92E-05,1.57E-05,0.03
0,0.463881,-0.319286,0.324469,-3.29E-05,9.95E-07,-2.32E-05,0.000317077,-0.00136883,0.000985322,1.45E-05,-0.000152099,-2.70E-05,0.03
0,-0.895105,-0.300112,0.314898,3.21E-05,1.54E-06,-2.73E-05,-0.00136596,-0.000762418,0.00134543,0.000479627,2.02E-05,0.000624232,0.03
0,-0.453569,-0.287326,0.305496,-1.99E-06,-4.56E-05,-5.08E-05,0.00152974,0.000138464,-0.000831242,0.000215594,-7.79E-05,-0.000261638,0.03
0,-0.277645,-0.296921,0.333524,-1.47E-05,-7.09E-05,-7.29E-05,0.00143773,-0.000451532,-0.000389862,0.000278437,-8.37E-05,9.62E-05,0.03
0,0.237547,-0.289974,0.311952,-2.84E-05,-1.51E-05,-1.68E-05,0.000272045,-0.00116788,4.27E-05,-9.66E-05,-3.31E-05,-5.00E-05,0.03
0,0.554671,-0.304617,0.335272,-4.00E-05,-6.43E-06,-1.64E-05,-0.000167982,-0.00168706,0.000833384,3.05E-07,-0.000104376,4.71E-05,0.03
0,0.86972,-0.276616,0.333081,-7.80E-05,-3.90E-05,-1.44E-05,0.0027737,-0.00144005,0.000136786,6.14E-05,3.83E-05,4.80E-05,0.03
0,-0.922834,-0.250601,0.334279,2.54E-07,-3.57E-05,-3.72E-06,-0.00187201,4.32E-05,0.00102146,0.000537484,-0.000130956,0.000649739,0.03
0,-0.85874,-0.253344,0.326045,1.79E-05,-2.04E-05,-1.45E-05,-0.0032234,-0.000635468,0.00201463,3.16E-05,0.000114795,0.000309044,0.03
0,-0.633675,-0.261093,0.329606,4.51E-06,7.94E-06,-2.98E-05,0.000143845,0.000381993,-0.000142531,-9.58E-05,-9.45E-05,-0.000239335,0.03
0,-0.362194,-0.250674,0.331063,8.51E-06,-7.19E-05,-4.50E-05,-0.00141259,-0.0031278,-2.72E-05,0.000180867,-1.14E-05,-7.07E-05,0.03
0,-0.133518,-0.254283,0.32987,-2.53E-05,-5.83E-05,-4.69E-05,0.00158478,7.01E-05,-0.000164981,0.000136752,-0.000104739,2.58E-05,0.03
0,-0.00674386,-0.257511,0.317599,-4.05E-05,-4.22E-05,-3.71E-05,0.0007011,-0.000437156,-5.03E-05,0.000202419,-3.09E-05,9.39E-05,0.03
0,0.139989,-0.250189,0.32361,-3.09E-05,-3.31E-05,-2.93E-05,0.000235589,-0.00144741,-5.53E-05,-0.000140101,-0.000155314,0.000788377,0.03
0,0.423587,-0.267612,0.328013,-4.30E-05,-3.97E-07,-2.35E-05,3.53E-05,-0.00148169,0.00109295,-2.90E-06,-0.000149022,0.000179805,0.03
0,0.76543,-0.272464,0.31928,-6.18E-05,-3.32E-05,-1.06E-05,0.00128828,-0.001716,0.00147195,4.98E-06,-5.42E-05,-5.72E-05,0.03
0,0.986221,-0.272495,0.330518,-4.86E-05,-1.53E-06,-1.32E-05,0.00368531,0.00331516,-0.00221646,-0.000716615,0.000657678,0.000716687,0.03
0,-0.802341,-0.234394,0.318358,8.86E-06,7.20E-06,-2.50E-05,-0.00241898,-0.000737049,0.00272089,0.000400086,0.000388789,0.000776719,0.03
0,-0.579036,-0.237118,0.31179,1.14E-05,-9.22E-06,-2.75E-05,0.000729723,0.000625446,-0.000735168,9.35E-06,-0.000197619,-0.000117131,0.03
0,-0.446126,-0.222387,0.313251,1.22E-05,-4.04E-05,-4.70E-05,0.00144553,-9.69E-05,-0.000533132,5.94E-05,-3.93E-05,-0.000321897,0.03
0,-0.179022,-0.217298,0.317943,-1.97E-05,-5.79E-05,-4.75E-05,0.000823391,-0.000617411,0.00010681,0.00011905,-5.19E-05,-1.88E-05,0.03
0,0.191436,-0.219727,0.319982,-1.49E-05,-1.97E-05,8.98E-06,0.000181416,-0.00120436,0.000253618,-1.80E-05,-0.00207496,0.000441412,0.03
0,0.604665,-0.232628,0.318322,-4.85E-05,-3.03E-05,-7.48E-06,-0.000214515,-0.00237486,0.00107618,-0.000140683,-0.000185027,0.000191201,0.03
0,0.765715,-0.208511,0.317504,-6.50E-05,-3.66E-05,-8.16E-06,0.000821782,-0.00209856,0.000911874,6.38E-05,-0.000145547,-5.94E-06,0.03
0,-0.926996,-0.196241,0.30788,-9.49E-06,-3.61E-05,8.83E-06,-0.00205262,0.00110087,0.00123051,0.000280469,-9.18E-05,0.000275614,0.03
0,-0.692189,-0.194085,0.32359,1.77E-05,4.59E-05,-2.87E-05,-0.00172576,-0.00245961,0.00127265,0.00134283,-0.000634233,0.00124707,0.03
0,-0.522719,-0.204468,0.315328,1.73E-05,-2.30E-05,-4.26E-05,0.0016186,0.00051829,-0.000409084,-8.95E-05,-2.72E-05,-4.66E-05,0.03
0,-0.343264,-0.182761,0.330058,2.10E-05,-5.67E-05,-5.31E-05,0.00234394,-0.000550721,0.000173295,0.000194622,-6.89E-05,1.05E-05,0.03
0,-0.289012,-0.205764,0.315051,1.40E-06,-5.92E-05,-5.62E-05,-0.000924813,-0.00186393,0.00019736,0.000107496,-6.47E-05,-0.000857713,0.03
0,0.0975701,-0.198037,0.3329,-4.26E-05,-4.40E-05,-2.13E-05,0.00034907,-0.00158079,6.03E-05,-4.83E-05,-4.76E-05,3.87E-05,0.03
0,0.556685,-0.191178,0.331056,-6.35E-05,-5.61E-06,-9.77E-06,-0.00054045,-0.00177428,0.000781606,-7.11E-05,-4.53E-05,0.000229648,0.03
0,0.925471,-0.187946,0.326187,-7.90E-05,-4.51E-05,-1.55E-05,0.00120513,-0.000402492,-0.00164476,-0.000119047,0.00011482,5.60E-05,0.03
0,-0.734685,-0.151446,0.320725,-1.04E-05,2.54E-06,-1.90E-05,0.000515798,-0.00071318,0.00124428,-8.50E-05,3.27E-06,9.96E-05,0.03
0,-0.563666,-0.161219,0.321468,1.43E-05,-1.80E-05,-4.12E-05,0.00150443,0.000490889,-0.000373307,8.73E-05,4.47E-05,-4.51E-05,0.03
0,-0.233235,-0.164091,0.317521,-3.45E-06,-5.17E-05,-4.76E-05,0.00101991,-0.0009082,-7.50E-05,0.000185645,-0.000170443,5.15E-05,0.03
0,-0.172623,-0.154579,0.321488,-2.33E-05,-5.47E-05,-3.56E-05,0.000841856,-0.000326522,0.000441345,0.000153248,-9.14E-05,-4.13E-05,0.03
0,-0.0987406,-0.170585,0.335313,-3.22E-05,-5.43E-05,-3.01E-05,0.00103675,-0.000111019,-9.59E-05,0.000106584,-0.000121976,1.33E-05,0.03
0,0.153586,-0.17612,0.335588,-5.05E-05,-3.37E-05,-1.72E-05,0.000194879,-0.00127816,0.000194736,2.26E-05,-0.000113741,0.000209135,0.03
